ImageNumber,ObjectNumber,FileName_Green_mask,FileName_Original,FileName_Red_mask,FileName_Violet_mask,PathName_Green_mask,PathName_Original,PathName_Red_mask,PathName_Violet_mask,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
14,2,21ApNec 600-20 11green_mask.tif,21ApNec 600-20 11violet_orig.tif,21ApNec 600-20 11red_mask.tif,21ApNec 600-20 11violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1056.8926553672316,1086.3422114608554,0,2
14,3,21ApNec 600-20 11green_mask.tif,21ApNec 600-20 11violet_orig.tif,21ApNec 600-20 11red_mask.tif,21ApNec 600-20 11violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1011.4433617539586,1114.6126674786844,0,3
16,1,2ApNec 300-20 3green_mask.tif,2ApNec 300-20 3violet_orig.tif,2ApNec 300-20 3red_mask.tif,2ApNec 300-20 3violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1376.889237199582,275.62852664576803,0,1
16,2,2ApNec 300-20 3green_mask.tif,2ApNec 300-20 3violet_orig.tif,2ApNec 300-20 3red_mask.tif,2ApNec 300-20 3violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1983.2703062583223,327.11318242343543,0,2
16,3,2ApNec 300-20 3green_mask.tif,2ApNec 300-20 3violet_orig.tif,2ApNec 300-20 3red_mask.tif,2ApNec 300-20 3violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1927.5860927152319,519.3278145695364,0,3
16,4,2ApNec 300-20 3green_mask.tif,2ApNec 300-20 3violet_orig.tif,2ApNec 300-20 3red_mask.tif,2ApNec 300-20 3violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1944.874213836478,527.2169811320755,0,4
16,5,2ApNec 300-20 3green_mask.tif,2ApNec 300-20 3violet_orig.tif,2ApNec 300-20 3red_mask.tif,2ApNec 300-20 3violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1260.1161473087818,530.7535410764873,0,5
16,6,2ApNec 300-20 3green_mask.tif,2ApNec 300-20 3violet_orig.tif,2ApNec 300-20 3red_mask.tif,2ApNec 300-20 3violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1917.7560073937154,535.5341959334565,0,6
17,1,3ApNec 300-20 4green_mask.tif,3ApNec 300-20 4violet_orig.tif,3ApNec 300-20 4red_mask.tif,3ApNec 300-20 4violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1210.8245804006497,1518.0877097996752,0,1
17,2,3ApNec 300-20 4green_mask.tif,3ApNec 300-20 4violet_orig.tif,3ApNec 300-20 4red_mask.tif,3ApNec 300-20 4violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1274.7259100642398,1623.6616702355461,0,2
17,3,3ApNec 300-20 4green_mask.tif,3ApNec 300-20 4violet_orig.tif,3ApNec 300-20 4red_mask.tif,3ApNec 300-20 4violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1289.1705607476636,1635.214953271028,0,3
18,1,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1130.4468580294802,335.8479441427463,0,1
18,2,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,2022.4728752260398,447.9005424954792,0,2
18,3,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1846.3416435826407,579.6989843028624,0,3
18,4,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1813.2908163265306,587.3086734693877,0,4
18,5,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,947.4067226890757,905.946218487395,0,5
18,6,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,434.32026143790847,970.6437908496732,0,6
18,7,4ApNec 300-20 5green_mask.tif,4ApNec 300-20 5violet_orig.tif,4ApNec 300-20 5red_mask.tif,4ApNec 300-20 5violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,466.72843080486393,989.2229299363057,0,7
19,1,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,209.61912613355318,1822.1145919208573,0,1
19,2,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,240.2777142857143,1827.08,0,2
19,3,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,165.57958199356912,1842.3263665594855,0,3
19,4,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,210.30589849108367,1869.661865569273,0,4
19,5,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,120.65073245952198,1880.8010794140323,0,5
19,6,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1436.27786259542,1918.9007633587787,0,6
19,7,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,915.35,1980.6694444444445,0,7
19,8,5ApNec 300-20 6green_mask.tif,5ApNec 300-20 6violet_orig.tif,5ApNec 300-20 6red_mask.tif,5ApNec 300-20 6violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,279.15546218487395,1997.8529411764705,0,8
20,1,6ApNec 300-20 7green_mask.tif,6ApNec 300-20 7violet_orig.tif,6ApNec 300-20 7red_mask.tif,6ApNec 300-20 7violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,209.61912613355318,1822.1145919208573,0,1
20,2,6ApNec 300-20 7green_mask.tif,6ApNec 300-20 7violet_orig.tif,6ApNec 300-20 7red_mask.tif,6ApNec 300-20 7violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,240.2777142857143,1827.08,0,2
20,3,6ApNec 300-20 7green_mask.tif,6ApNec 300-20 7violet_orig.tif,6ApNec 300-20 7red_mask.tif,6ApNec 300-20 7violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,165.57958199356912,1842.3263665594855,0,3
20,4,6ApNec 300-20 7green_mask.tif,6ApNec 300-20 7violet_orig.tif,6ApNec 300-20 7red_mask.tif,6ApNec 300-20 7violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,210.30589849108367,1869.661865569273,0,4
20,5,6ApNec 300-20 7green_mask.tif,6ApNec 300-20 7violet_orig.tif,6ApNec 300-20 7red_mask.tif,6ApNec 300-20 7violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,120.65073245952198,1880.8010794140323,0,5
20,6,6ApNec 300-20 7green_mask.tif,6ApNec 300-20 7violet_orig.tif,6ApNec 300-20 7red_mask.tif,6ApNec 300-20 7violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1436.27786259542,1918.9007633587787,0,6
20,7,6ApNec 300-20 7green_mask.tif,6ApNec 300-20 7violet_orig.tif,6ApNec 300-20 7red_mask.tif,6ApNec 300-20 7violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,915.35,1980.6694444444445,0,7
20,8,6ApNec 300-20 7green_mask.tif,6ApNec 300-20 7violet_orig.tif,6ApNec 300-20 7red_mask.tif,6ApNec 300-20 7violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,279.15546218487395,1997.8529411764705,0,8
21,1,7ApNec 300-20 8green_mask.tif,7ApNec 300-20 8violet_orig.tif,7ApNec 300-20 8red_mask.tif,7ApNec 300-20 8violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1212.5152284263959,739.5939086294417,0,1
21,2,7ApNec 300-20 8green_mask.tif,7ApNec 300-20 8violet_orig.tif,7ApNec 300-20 8red_mask.tif,7ApNec 300-20 8violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1188.4858044164039,758.5583596214511,0,2
22,1,8ApNec 300-20 9green_mask.tif,8ApNec 300-20 9violet_orig.tif,8ApNec 300-20 9red_mask.tif,8ApNec 300-20 9violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,829.7784090909091,238.2244318181818,0,1
22,2,8ApNec 300-20 9green_mask.tif,8ApNec 300-20 9violet_orig.tif,8ApNec 300-20 9red_mask.tif,8ApNec 300-20 9violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,811.5054545454545,244.55636363636364,0,2
22,3,8ApNec 300-20 9green_mask.tif,8ApNec 300-20 9violet_orig.tif,8ApNec 300-20 9red_mask.tif,8ApNec 300-20 9violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1020.289290681502,908.6884561891516,0,3
22,4,8ApNec 300-20 9green_mask.tif,8ApNec 300-20 9violet_orig.tif,8ApNec 300-20 9red_mask.tif,8ApNec 300-20 9violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,1851.7858880778588,1441.8272506082726,0,4
23,1,9ApNec 300-20 10green_mask.tif,9ApNec 300-20 10violet_orig.tif,9ApNec 300-20 10red_mask.tif,9ApNec 300-20 10violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,734.5,181.13333333333333,0,1
23,2,9ApNec 300-20 10green_mask.tif,9ApNec 300-20 10violet_orig.tif,9ApNec 300-20 10red_mask.tif,9ApNec 300-20 10violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,653.1881188118812,393.4752475247525,0,2
23,3,9ApNec 300-20 10green_mask.tif,9ApNec 300-20 10violet_orig.tif,9ApNec 300-20 10red_mask.tif,9ApNec 300-20 10violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,719.3111111111111,571.9619047619047,0,3
23,4,9ApNec 300-20 10green_mask.tif,9ApNec 300-20 10violet_orig.tif,9ApNec 300-20 10red_mask.tif,9ApNec 300-20 10violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,652.0927272727273,669.0909090909091,0,4
