ImageNumber,ObjectNumber,FileName_Green_mask,FileName_Original,FileName_Red_mask,FileName_Violet_mask,PathName_Green_mask,PathName_Original,PathName_Red_mask,PathName_Violet_mask
22,3,8ApNec 300-20 9green_mask.tif,8ApNec 300-20 9violet_orig.tif,8ApNec 300-20 9red_mask.tif,8ApNec 300-20 9violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks
23,1,9ApNec 300-20 10green_mask.tif,9ApNec 300-20 10violet_orig.tif,9ApNec 300-20 10red_mask.tif,9ApNec 300-20 10violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks
23,2,9ApNec 300-20 10green_mask.tif,9ApNec 300-20 10violet_orig.tif,9ApNec 300-20 10red_mask.tif,9ApNec 300-20 10violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks
23,3,9ApNec 300-20 10green_mask.tif,9ApNec 300-20 10violet_orig.tif,9ApNec 300-20 10red_mask.tif,9ApNec 300-20 10violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks
23,4,9ApNec 300-20 10green_mask.tif,9ApNec 300-20 10violet_orig.tif,9ApNec 300-20 10red_mask.tif,9ApNec 300-20 10violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks
23,5,9ApNec 300-20 10green_mask.tif,9ApNec 300-20 10violet_orig.tif,9ApNec 300-20 10red_mask.tif,9ApNec 300-20 10violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks
23,6,9ApNec 300-20 10green_mask.tif,9ApNec 300-20 10violet_orig.tif,9ApNec 300-20 10red_mask.tif,9ApNec 300-20 10violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks
23,7,9ApNec 300-20 10green_mask.tif,9ApNec 300-20 10violet_orig.tif,9ApNec 300-20 10red_mask.tif,9ApNec 300-20 10violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks
23,8,9ApNec 300-20 10green_mask.tif,9ApNec 300-20 10violet_orig.tif,9ApNec 300-20 10red_mask.tif,9ApNec 300-20 10violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks
23,9,9ApNec 300-20 10green_mask.tif,9ApNec 300-20 10violet_orig.tif,9ApNec 300-20 10red_mask.tif,9ApNec 300-20 10violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks
23,10,9ApNec 300-20 10green_mask.tif,9ApNec 300-20 10violet_orig.tif,9ApNec 300-20 10red_mask.tif,9ApNec 300-20 10violet_mask.tif,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks,C:\Users\Modern\Desktop\Science stuff from the USB\23-12-2022 Vero on Matrixes\BatchConvert\Masks
