ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,Intensity_IntegratedIntensityEdge_Grayscale,Intensity_IntegratedIntensity_Grayscale,Intensity_LowerQuartileIntensity_Grayscale,Intensity_MADIntensity_Grayscale,Intensity_MassDisplacement_Grayscale,Intensity_MaxIntensityEdge_Grayscale,Intensity_MaxIntensity_Grayscale,Intensity_MeanIntensityEdge_Grayscale,Intensity_MeanIntensity_Grayscale,Intensity_MedianIntensity_Grayscale,Intensity_MinIntensityEdge_Grayscale,Intensity_MinIntensity_Grayscale,Intensity_StdIntensityEdge_Grayscale,Intensity_StdIntensity_Grayscale,Intensity_UpperQuartileIntensity_Grayscale,Location_CenterMassIntensity_X_Grayscale,Location_CenterMassIntensity_Y_Grayscale,Location_CenterMassIntensity_Z_Grayscale,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_Grayscale,Location_MaxIntensity_Y_Grayscale,Location_MaxIntensity_Z_Grayscale,Number_Object_Number
5,4,19654,31861,1871,1040,1660,889,1769.9272921542688,963.9769003765136,19654.0,-2.9103830456733704e-10,50024079.10048843,-452392700.36744595,4.5838532969355583e-10,5303075.990638036,33297761.25456685,21712520176.30786,22302489.512770943,75215365.84682488,31210129233.256107,106691121188.30554,2.161608740197916,22774,0.7628504292026774,158.1905496931624,1,0.6168670161011895,0.4626184107251715,0.18723884692215984,0.00590419588894419,0.00015995081854212054,4.896639761662874e-05,4.285925600872562e-09,3.190449809097908e-06,-6.40474797407339e-10,2595.0906976166043,1084.9015997915249,2545.236547292583,-269.8217152049474,-269.8217152049474,1134.755750115546,203.76813087886356,211.9929244102265,56.43580423808985,19.1173675944288,16.0,146.4034816937589,131.7513779687499,nan,nan,0.12950221569617296,-0.008353879555626463,nan,0.013728590373712598,0.0006148761612791789,0.002859943015482272,0.05773663122598688,0.001388926272476103,0.004110954895523699,0.00010024205194224962,6.0270770996871385e-05,0.0013929961870084724,4.838859183135574e-05,0.0002247287515385644,79.53169022734934,730.6660889654818,0.8630016685694213,19654.0,2160511.0,287523203.0,42152277553.0,1473596.0,167291494.0,22756801876.0,3385387896010.0,132788150.0,15467473526.0,2113397084372.0,313442978863142.0,175.36863220483065,4632.294236846268,0.18431372940540314,0.03398694097995758,9.590535708103571,0.5633987188339233,0.5712418556213379,0.283768013276425,0.23569218667173442,0.21568627655506134,0.10065359622240067,0.08366013318300247,0.1138756321233957,0.08620142338342429,0.2522875964641571,1760.415647825258,962.7493021821492,0.0,1769.9272921542688,963.9769003765136,1672.0,939.0,0.0,4
5,5,30845,51600,416,1259,216,1001,319.688701572378,1134.143718592965,30845.0,1.1641532182693481e-10,55225938.912497975,-28179727.65953684,1.9863364286720753e-09,-897838.0140703395,585640393.0528059,8108810186.130859,130995565.89547738,-267841213.94946694,181614650688.27344,-110010099891.56445,3.585823905915487,39246,0.7606110096503895,198.1743519160744,0,0.5977713178294574,0.2788759365317168,0.19573130090023147,0.0063459267245418675,0.0003396985532964236,1.7714563149044907e-05,6.851011831059434e-10,8.85345902765642e-07,-1.1912167880124894e-09,4247.242775248838,1790.0892010188013,1790.434070756945,29.10805686725043,29.10805686725043,4246.897905510695,260.68349469036474,257.62957904712727,63.631753079732135,18.29926989367411,14.317821063276353,196.4736978493242,169.2377830636552,nan,nan,0.058046168609400074,-0.0001686455379878259,nan,-0.0009436880164451428,0.0035048471847231324,0.00027631394961630295,0.1376851322908314,-0.0016029333628614156,0.006188659037264607,-2.1344493227074784e-05,-0.007322709328267697,-0.0010127462849854045,0.0003354146038062931,3.320966696565216e-05,-0.6788036753709454,1178.940258945177,0.7859399684044234,30845.0,3198278.0,386851232.0,51536534018.0,4106818.0,424932788.0,51906260648.0,7023088564898.0,677792586.0,69772508980.0,8498625894376.0,1150337398379518.0,321.16079249978065,8603.996305793524,0.20915032923221588,0.05359478294849396,7.275769865431661,0.5751634240150452,0.5751634240150452,0.32116079249978063,0.27894298284303853,0.2535947859287262,0.08235294371843338,0.07712418586015701,0.11598364315542538,0.09829536734208631,0.3320261538028717,314.1546258687017,1129.42028411785,0.0,319.688701572378,1134.143718592965,280.0,1021.0,0.0,5
5,6,41536,71806,1172,1258,850,1035,1003.5798102850539,1149.2451126733436,41536.0,3.4924596548080444e-10,192148515.42890504,874048882.2672939,-2.7212081477046013e-09,-14668729.048512146,2890721452.997966,-18469089836.698273,121857801.50787266,140127839.2429421,409530842752.0841,5874606286470.74,2.986827341202722,50251,0.6248424536396451,229.9679928383942,-3,0.5784474834972008,0.3348034170590271,0.1820073990111443,0.0019491238509538804,0.0008921583371171316,1.7587811620965483e-05,1.3529456514228725e-09,-3.3728963446644423e-07,1.738760338240041e-09,4696.813660292983,2863.0456650339083,4626.0717312429,353.15699750847807,353.15699750847807,2933.7875940839913,274.1332131732449,321.024921150991,75.16648189186454,23.398806508407993,18.681541692269406,222.0,214.02974242039946,nan,nan,0.1113749935295382,0.0024858449956664413,nan,-0.008502431565593174,0.008221377091817037,-0.0002577338619768559,0.0706324054816061,0.0003985315867369236,0.0057149522057877615,0.0004022466333879289,-0.005177007969675543,-0.0015821494029525595,0.0002166385133274289,-0.0001409867808239208,-78.67282607858877,1248.5971131946694,0.8265706155101391,41536.0,6379091.0,1171848101.0,239866523009.0,4745285.0,714111241.0,132262998539.0,27679014922603.0,663983421.0,98762914463.0,18252707423337.0,3839560378177805.0,385.9751732572913,12103.626469947398,0.21830065548419952,0.05620914697647095,5.151139056389413,0.5856209397315979,0.5856209397315979,0.3610619020180461,0.2914008684020464,0.265359491109848,0.12418300658464432,0.09803921729326248,0.10017735004010148,0.0975194579796963,0.3516339957714081,1004.8991217489587,1144.2657903460113,0.0,1003.5798102850539,1149.2451126733436,1040.0,1043.0,0.0,6
6,1,39406,58077,1122,553,883,310,994.2910978023651,419.8454296300056,39406.0,3.4924596548080444e-10,138617273.8171091,841212791.6371851,-3.841705620288849e-09,-40531730.92328592,-1648635328.9641027,-294583848862.59973,135019069.51187634,189138726.23193645,425005662662.8795,5995634815851.82,2.2508433621883555,43872,0.6763351261679512,223.99392290826512,0,0.6785130085920416,0.44427791680171025,0.1762175148445827,0.0027305850485308124,0.00042388902166263414,1.1851615965944872e-05,5.836889589892653e-10,3.1186416841952744e-07,6.041108697393109e-10,4501.593964419017,2442.4334255466097,3517.6692335458843,1028.5675004640389,1028.5675004640389,3426.3581564197416,268.37567592966445,281.4391586115905,82.20097323024831,25.875544025617664,22.360679774997898,217.78888860545663,197.6839265310808,nan,nan,0.08926735100101213,0.0027289776917699096,nan,-0.026101799230168983,-0.005348336448677351,-0.004814174998193007,0.08695016384357057,0.000613584778629173,0.006945566239228575,0.000493590664736988,0.004524387362007275,-0.004688225176201319,-0.0006804044825215621,-0.0007180445007823293,-46.27077402576336,1055.7442994522837,0.8982038657913931,39406.0,4385537.0,626688501.0,101439801203.0,4328569.0,441199465.0,58168590647.0,8791636782379.0,610492591.0,59227078585.0,7356884076199.0,1048502119616875.0,339.9294198900461,11908.345404103398,0.2222222238779068,0.07581700384616852,5.075251224741169,0.5568627715110779,0.5568627715110779,0.37769935543338456,0.30219624940626805,0.29019609093666077,0.1424836665391922,0.07712418586015701,0.09593470056965919,0.09858801813217995,0.379084974527359,989.2172938959665,419.72423180143437,0.0,994.2910978023651,419.8454296300056,888.0,427.0,0.0,1
6,2,33543,58426,1832,591,1609,329,1717.9228751155233,440.1354679068658,33543.0,-5.820766091346741e-10,92953569.4779239,-73676039.68885136,1.367880031466484e-09,-2074444.5445249137,-513426024.11341536,-30853310214.6836,100705526.43383124,434243195.888551,169513207555.00717,591362848087.1816,2.122030077425119,40848,0.2947188942866329,206.65980269285936,1,0.5741108410639099,0.4712468549048111,0.1721210931525786,6.106695324717297e-05,0.000241652830483206,1.9632517324872926e-05,9.672581032470295e-10,4.054481810279968e-08,-9.449955332333838e-10,3017.790383248141,2755.667444368802,2771.1763848768414,61.84433546566836,61.84433546566836,3002.281442740102,219.73767572259942,267.1666146808018,82.37718130647589,27.046726703982216,22.360679774997898,212.78583786502531,209.97780623175592,nan,nan,0.0826156391758889,-0.0003575374329628519,nan,-0.0018437329835038116,-0.0024915701692583164,-0.0008175156197962459,0.08950545397668969,0.0021073092174235175,0.004491566511784819,8.555539075102393e-05,0.006562296889044142,0.0007211196320147857,-0.000468780449510134,-0.00013761629380766393,-14.077964672658025,945.7615433949868,0.8211662749706228,33543.0,3653600.0,490914186.0,73647648614.0,3727817.0,403970101.0,53592642811.0,7912406233015.0,514998213.0,56068240505.0,7307661499835.0,1050647770514543.0,270.91111739724874,8613.728333219886,0.1908496767282486,0.05359478294849396,9.80518443965077,0.5411764979362488,0.5699346661567688,0.33570150854677666,0.25679659938645577,0.23529411852359772,0.10326797515153885,0.06797385960817337,0.11749417183319516,0.0959269885491908,0.3045751750469208,1708.7066184523517,436.78849091051313,0.0,1717.9228751155233,440.1354679068658,1686.0,336.0,0.0,2
6,3,31675,51054,381,578,127,377,271.02926598263616,467.22626677190215,31675.0,1.1641532182693481e-10,101540593.8704341,-1100861287.565207,2.066371962428093e-09,12380688.25070245,-664482624.5453427,120373697353.54051,70179061.34604579,179122100.62110162,156463488188.57767,-1366268266756.3418,1.8206000855306623,35655,0.6144421509091265,200.82296327732612,1,0.6204215144748697,0.5492694457984294,0.1711538846565122,0.0015861676056379342,0.00027131566006448945,2.809820005789393e-05,2.349459516392672e-09,1.0945548532597845e-06,-7.062904645943606e-10,3341.405322207192,2079.8939742878324,3205.7014639442496,-390.86624311609944,-390.86624311609944,2215.597832550775,231.21956049459803,269.74246977441277,82.0,27.77418875990986,23.769728648009426,194.4224187769428,182.42341842155386,nan,nan,0.1012060446391239,-0.006165112996010686,nan,0.012339897178093116,-0.003721277612793817,0.003787753687727545,0.06994784001738831,0.001003130914753396,0.00492337751029103,-0.00024156154519304024,0.0025162294599498786,0.00135819393281521,-0.00019212888965471054,0.00027457753250189487,70.85363998128254,851.2762620207482,0.8883747020053289,31675.0,4562127.0,758620397.0,137412312057.0,2857917.0,424004376.0,71349366576.0,13001949730968.0,328038243.0,49660356016.0,8363298530124.0,1514659875904120.0,211.09412202984095,7672.410669859499,0.16862745583057404,0.07058823108673096,12.667729228388053,0.5071895718574524,0.5254902243614197,0.2952365343074699,0.24222290986138906,0.22875817120075226,0.04313725605607033,0.03660130873322487,0.12979180642373908,0.09243591399815974,0.3150326907634735,272.2113426723053,454.61381029017355,0.0,271.02926598263616,467.22626677190215,222.0,387.0,0.0,3
6,4,37373,60268,1037,1093,790,849,924.7018435769138,973.1278195488721,37373.0,2.3283064365386963e-10,119436384.6429776,-1660289678.7234206,9.1313268058002e-10,-3927020.7067669127,869073690.6392066,-38382903051.0969,131882078.40601498,879177501.8495305,294134363193.8716,4060209596288.1484,3.6192766317252656,45359,0.3326217890652044,218.13936257674183,-1,0.6201134930643127,0.27629830536697936,0.17993202736782343,0.00011101688362756234,0.00047065480167917295,1.1855077799006076e-05,-6.914026018601225e-10,-1.0424570283256096e-07,5.533013328081759e-10,3559.1892954653117,3165.4103633523528,3195.793343937538,105.07641095889848,105.07641095889848,3528.8063148801266,238.63576581779392,260.9233603953467,70.00714249274856,20.23368095642458,15.811388300841896,231.07060137280976,225.04791892758672,nan,nan,0.08551075225262991,-0.006148780161608925,nan,-0.0028115594402081307,0.0032185606743561487,-0.0007352989341434796,0.0944212751151935,0.003255979514407271,0.005634714066924757,0.00040234220367483885,-0.005085853424450725,0.0006707081916210413,0.00028210423427473685,1.9595329856316037e-05,-16.127294065209597,1303.7514421272203,0.8239379175025905,37373.0,5034212.0,797554022.0,137948309840.0,4639029.0,620958738.0,98809761556.0,17222274990216.0,707714633.0,95234738258.0,15165528793560.0,2643171241465136.0,341.70850540697575,9757.340132370591,0.19869281351566315,0.053594768047332764,6.922334413679609,0.5320261716842651,0.5542483925819397,0.30840117816514057,0.26107992755118914,0.24444444477558136,0.08758170157670975,0.07712418586015701,0.0968985437580495,0.08662000134203972,0.31111112236976624,918.9984631198845,977.050849640165,0.0,924.7018435769138,973.1278195488721,866.0,1061.0,0.0,4
6,5,33719,54918,261,1162,35,919,148.56365847148493,1043.548741065868,33719.0,-2.3283064365386963e-10,89473649.10709098,-626631347.2944832,-1.1496013030409813e-09,-15938574.372697886,530495789.75473535,-89453909929.53633,107481405.64405829,486379523.73591113,184611000567.6939,934617033418.0498,2.7058945673364216,39654,0.5599129074254892,207.2012649790656,0,0.6139881277541062,0.3695635491756656,0.17322786729567957,0.0010369218163205685,0.00023171808057843559,2.197619000065138e-06,-2.61742389637935e-11,-2.9267343195727457e-08,-4.2121740450025055e-11,3463.4325472281275,2377.637910114892,2653.508381241762,472.68822837859625,472.68822837859625,3187.562076101257,235.4037398930825,251.82930726982514,69.85699678629192,22.26396489441653,18.384776310850235,200.50280017845108,195.0441143993796,nan,nan,0.07869475314338391,-0.0030014105232872928,nan,-0.014018453346143012,0.0025409447720801627,-0.0023333251859709034,0.09453311415229565,0.0023296386737677614,0.004815412736807152,0.00013276154249644003,-0.0038624369522531087,-0.00245048470643718,5.5486591733927994e-05,-0.0002848915047690471,-30.268705525049235,1070.7737367038067,0.850330357593181,33719.0,3829253.0,524337629.0,79240977935.0,4199659.0,460990066.0,62216001742.0,9343980008044.0,630543647.0,68122964158.0,9045357173090.0,1338409963053376.0,242.93726041540504,7391.3570664078,0.15555556118488312,0.05751635134220123,14.98049673621607,0.5098039507865906,0.5111111402511597,0.263775527052557,0.2192045157450636,0.2078431397676468,0.033986929804086685,0.033986929804086685,0.13462334523439182,0.09089049830105154,0.2705882489681244,163.53060307988596,1044.1858058607165,0.0,148.56365847148493,1043.548741065868,208.0,937.0,0.0,5
6,6,44919,70455,1862,1265,1631,960,1741.5726307353236,1098.8396669560766,44919.0,4.656612873077393e-10,150914442.79222596,288691074.561738,8.731149137020111e-10,-53171130.91344418,-1384784017.8504784,-326147556816.2809,219664755.2814176,-182778275.10524654,669946122178.1617,5236832740613.848,3.023691560862088,51630,0.7136977967714635,239.14984237912174,-2,0.6375558867362145,0.3307215633180816,0.1836626636448783,0.0039387306979967295,0.0003332119084966085,2.7059296716340557e-05,2.4893370571035098e-09,7.82171752556859e-07,-6.364884447355946e-10,5534.514264528032,2715.428923736256,3359.7017474170384,1183.7113674267944,1183.7113674267944,4890.24144084725,297.57726430701746,329.67408148048276,86.97700845625813,26.198584148973257,20.615528128088304,221.25245164160356,208.43911048500493,nan,nan,0.07479466923611475,0.0006750845343753991,nan,-0.026352130889529916,-0.0032382236801753394,-0.003598519758617339,0.10886799440876355,-0.0004274146228132738,0.007391790333800337,0.0002726235857131296,0.0084341794470432,-0.007638694071107411,-5.55969502924078e-05,-0.0008291809903989882,-28.55865824758328,1306.4377336282355,0.8700174317257409,44919.0,4966812.0,700107912.0,111075478614.0,6236539.0,636419393.0,84059421669.0,12685917608123.0,1085543753.0,105084126057.0,13161181108049.0,1899205394412591.0,423.4287684112787,13153.090535454452,0.21307189762592316,0.06797386705875397,7.942322419842001,0.5830065608024597,0.6000000238418579,0.3804391450236107,0.29281797313952784,0.2679738700389862,0.10588236153125763,0.07712418586015701,0.10736388846987652,0.10410611045373112,0.36993464827537537,1733.7052195141289,1099.927934431169,0.0,1741.5726307353236,1098.8396669560766,1648.0,1037.0,0.0,6
7,1,27819,42456,1198,514,1024,270,1118.257557784248,400.4376864732737,27819.0,5.820766091346741e-11,46858293.598475866,-209441761.1161499,-1.1132215149700642e-09,3955926.976418997,771001256.4505875,-5134833820.518257,96821556.72950144,153459583.33251524,123436450870.26349,800310113757.5586,2.6239974671405792,31811,0.7216578858444659,188.2026856742153,-2,0.6552430751837196,0.3810979288366918,0.1856576452682392,0.004272592910041949,0.0008639609790423119,2.5579958657417908e-05,3.4485131239091327e-09,1.6718560698080747e-06,-1.6026856478224843e-09,3491.60051483371,1673.2095188834362,1684.3989215455574,-142.2023428742585,-142.2023428742585,3480.4111121715887,236.3590663320097,254.23217734976035,60.13318551349163,18.795313078461945,16.15549442140351,172.27773307022537,163.6195352093844,nan,nan,0.06054850719096867,-0.0016225926141258343,nan,0.0051116985827764656,0.005973120821423403,-0.00023850739526388076,0.12510913807727053,0.0011888860423785218,0.005733487666152576,0.00022287584588784188,-0.011012154187758767,0.0035549503452785205,0.0008953678869771472,0.00025156653258298666,4.499133278539942,957.7615433949868,0.8745088177045676,27819.0,2622151.0,294015843.0,36337270183.0,3628646.0,345983237.0,39867499635.0,5058071855801.0,570133746.0,54924878017.0,6410641990999.0,822160705372813.0,293.6875880211592,7572.971437610686,0.19869281351566315,0.06797385215759277,4.221325036222631,0.545098066329956,0.558169960975647,0.3585929035667389,0.2722229928326211,0.2549019753932953,0.11895424872636795,0.0784313753247261,0.09168291603308067,0.09409941622843022,0.3477124273777008,1117.8959166168604,404.6434920711931,0.0,1118.257557784248,400.4376864732737,1174.0,511.0,0.0,1
7,2,46561,96119,569,573,292,226,429.3639956186508,442.06264899808855,46561.0,2.2118911147117615e-09,213777605.00225514,-1483859096.2475843,-3.4924596548080444e-10,-59150527.775219515,-926879721.3465614,-317063591489.6333,234523264.25287265,5662522265.424166,945874270925.1296,26832464840682.586,3.535728150997006,62839,0.6500819556584649,243.4816347127929,1,0.48440995016594013,0.282827173723189,0.20678783323835775,0.0030693212376292646,0.001859977173939293,0.0007183523493595252,8.225029393852921e-07,2.998225424285476e-05,-1.1387062340384645e-07,6103.897729352966,3524.35057405821,4591.3447950485415,1270.3878304851596,1270.3878304851596,5036.903508362635,312.5097817183447,369.2370512286111,79.81227975693966,24.773963805975203,19.235384061671343,244.71971682641623,237.46496412088112,nan,nan,0.09860923938593547,-0.0031720272925707723,nan,-0.02728437599031721,-0.001981379350961721,-0.0031410834690552966,0.1081785938524223,0.012104704022192547,0.009370580905391649,0.0012319200450720811,-0.023288358198201683,-0.012860964051151806,-0.0029020258572471226,-0.0014201054070517663,-40.02678035569159,1438.319984622144,0.7409570489664062,46561.0,6395805.0,1092330935.0,207293774667.0,10060093.0,1322744043.0,218834730001.0,40741108401345.0,2408133607.0,310892937065.0,50497379265839.0,9273171538427040.0,378.21046648174524,13347.423896115273,0.2222222238779068,0.06797386705875397,9.926967012093222,0.5843137502670288,0.5934640765190125,0.3087432379442818,0.28666531853085786,0.2823529541492462,0.05882353335618973,0.048366013914346695,0.12121051390101571,0.09118849422658923,0.35947713255882263,433.72471777547554,433.14475819755927,0.0,429.3639956186508,442.06264899808855,542.0,479.0,0.0,2
7,3,15229,23760,1711,570,1546,426,1630.0342767089107,499.71101188521897,15229.0,8.731149137020111e-11,23033782.107557945,-173321239.34652823,-9.822542779147625e-11,-767392.1482040808,-66541215.20718892,3058524997.0050673,16822549.163306847,69627325.36440408,17015378224.925945,-47053194460.01532,1.8728935102355924,17297,0.5259715132059499,139.2485727997662,1,0.6409511784511784,0.533933186555924,0.17185198249472028,0.0007610426738096524,0.00022031053739575846,2.1083231011593306e-05,5.4470437903134696e-11,3.1931688832531297e-09,1.435856729445895e-09,1518.628146670706,1098.5056947413889,1512.4947210951439,50.39018636838143,50.39018636838143,1104.639120316951,155.87831903998483,166.37307474468338,50.60632371551998,17.66051354585268,15.033296378372908,136.71198371409582,132.57485099317375,nan,nan,0.09931674575449102,-0.006055825036538232,nan,-0.0033088309388916823,-0.002324942739462617,0.0008659600847478078,0.07253523674022924,0.0024327710888676943,0.004817563493547103,-0.0001079541295120544,-0.0004958215370876653,-0.0009015184017111551,-0.0001108124520374845,3.44518568642057e-05,-83.06017274793173,598.6833329081849,0.8804416950916344,15229.0,1279758.0,130577320.0,14670903840.0,1122545.0,93564865.0,9429470683.0,1051433046889.0,99566477.0,8323493701.0,828158506415.0,90993420280369.0,104.99085257947445,2686.730794340372,0.13856209814548492,0.03529411554336548,3.5099071151565817,0.3973856270313263,0.40522876381874084,0.20872932918384582,0.1764220102659644,0.16993464529514313,0.08496732264757156,0.06143791228532791,0.05646845787314616,0.05229417186033824,0.20915032923221588,1626.533337142576,499.9617510123999,0.0,1630.0342767089107,499.71101188521897,1570.0,457.0,0.0,3
7,4,30359,46440,1908,1056,1650,876,1771.3468823083765,968.0270101123225,30359.0,-8.731149137020111e-10,130280157.98241049,901163658.0230713,4.656612873077393e-10,-21442156.443492882,-291824664.9215424,-254664114670.36444,52110605.851707906,-265670012.823632,203790040774.72607,439614813503.9834,2.513609639585144,36509,0.8103541452514509,196.60691579548975,1,0.6537252368647718,0.39783424770961806,0.19789185421582917,0.00935820002258245,0.00014294813937604638,1.8514919908860494e-05,7.12831549536705e-10,1.7082420957792368e-06,-6.317885614545339e-10,4472.3306850409335,1535.468117097424,4291.31914695512,706.2866511905162,706.2866511905162,1716.4796551832374,267.5019457137741,283.4872131155125,58.008620049092706,20.627792873322797,18.24828759089466,178.5005378288967,156.74019865228826,nan,nan,0.1413524538672262,0.005611578128248622,nan,-0.023264489976300807,-0.0018172025606865794,-0.009101340558343442,0.05653940034860296,-0.0016543366124674066,0.007283172055435728,9.017085769498524e-05,0.00012748083962181003,-0.0023996576241325745,-3.676168298880266e-06,-0.0010012325974344419,-75.62527379881979,979.2590180780452,0.8315483853296447,30359.0,3683970.0,577318432.0,102575137476.0,2793848.0,317582588.0,47633186846.0,8131571562770.0,309220084.0,33310708032.0,4784432400978.0,783947420424678.0,236.4980448372662,6648.6498448476195,0.1581699401140213,0.04575163125991821,12.47569887932098,0.5503268241882324,0.5542483925819397,0.2863172455656976,0.2190009501250904,0.19869281351566315,0.04967320337891579,0.04444444552063942,0.11975086064375613,0.09395669214312914,0.2522875964641571,1759.5043968826606,971.9511152930224,0.0,1771.3468823083765,968.0270101123225,1662.0,961.0,0.0,4
7,5,30667,44856,499,1224,321,972,414.0727166009065,1093.0998793491376,30667.0,-5.820766091346741e-10,59767109.84197999,-543418745.0127254,1.5425030142068863e-09,2747607.2690515057,-275360263.5495464,10571972083.697336,105042767.06955358,1140336528.3312268,157499913508.64178,1985759856647.4585,2.2207547893183226,34529,0.6584061860186576,197.60171334883015,-4,0.6836766541822722,0.45029735151757005,0.17524298763218749,0.0023517729547194634,0.0006514394100264903,1.6368186350106085e-05,-8.520473051255183e-10,-4.0067041847763286e-07,-1.4597219758644534e-09,3430.6876869951284,1943.4890147211647,1948.9063110829225,-89.59491535042572,-89.59491535042572,3425.270390633371,234.2882903431626,253.50345165302977,67.05221845696084,21.19540683489591,17.88854381999832,174.57238849470244,176.34008119409108,nan,nan,0.06355060198529111,-0.0032995626749941337,nan,0.0029215415707576783,-0.0016719490376861307,0.0003665575153723025,0.11169238564689636,0.006923964033898015,0.005460927867574295,0.0003931671285904998,0.0034696979466502785,0.0006188845427975749,-0.0002554808397734955,-3.840821900043686e-05,3.4601382366490974,925.1046891454944,0.8881519881838454,30667.0,2854261.0,325420935.0,40869766267.0,3713770.0,348398270.0,39644530248.0,4954413848660.0,554779866.0,53440675590.0,6109243350972.0,760882754734020.0,262.3986984938383,8189.108713828027,0.19477124512195587,0.06928105652332306,9.43859421124403,0.5281046032905579,0.5529412031173706,0.33299327220030245,0.2670332511764446,0.2549019753932953,0.0640522912144661,0.062745101749897,0.1017367792797725,0.08880964242055589,0.34117648005485535,406.9163646899014,1099.25403956889,0.0,414.0727166009065,1093.0998793491376,434.0,1201.0,0.0,5
7,6,30228,55860,1224,1290,996,1045,1104.9198094481937,1163.3194720127035,30228.0,-9.313225746154785e-10,81584379.61810239,663299758.8486342,1.2223608791828156e-09,-10539673.599841144,-796425450.544991,-40837428628.35404,90040877.85877334,-15742871.443848848,166370018741.11893,-1397403454679.9248,3.7635879245586814,39456,0.4834679420635818,196.1822748319901,1,0.5411385606874328,0.265703902777098,0.187828882519314,0.000617855369627239,0.0004386186890685359,1.6780950388307968e-05,-1.1981730159681378e-10,-2.2878036790234374e-07,1.4346935083723011e-09,3214.529843953285,2463.1616168405394,2698.9671701105726,348.6725420087715,348.6725420087715,2978.7242906832516,226.78729572719138,247.759964481754,58.05170109479997,17.50754794770069,14.422205101855956,206.5456376216197,198.52099604185102,nan,nan,0.08928699120386968,0.004175286733233225,nan,-0.011534753937037564,-0.005013275782644501,-0.0014785300233516457,0.09854189131544434,-9.909697901382499e-05,0.006023471015595007,-0.00029099723684651953,0.00542024933940802,-0.002594045826110873,-0.0007065346273614272,-0.0003094728003652478,-34.07029906894987,1195.668181006535,0.7661192214111923,30228.0,3292428.0,440195010.0,66381566532.0,3576561.0,379018669.0,48991257235.0,7178041909615.0,513217687.0,53389732571.0,6661873248569.0,938049336300581.0,322.8183087557554,7795.745299644768,0.18169935047626495,0.0627451092004776,5.657728507881254,0.5568627715110779,0.5568627715110779,0.3186755269059777,0.2578981507094339,0.23267973959445953,0.09150326997041702,0.07712418586015701,0.10909065012096428,0.10037919577206707,0.3202614486217499,1106.9471191686532,1158.0374357418868,0.0,1104.9198094481937,1163.3194720127035,1138.0,1253.0,0.0,6
